Time/Date	degC	psi
38197.225694	10.14	62.81
38197.236111	10.14	62.81
38197.246528	10.14	62.28
38197.256944	10.14	62.81
38197.267361	10.14	62.28
38197.277778	10.14	62.28
38197.288194	10.14	62.28
38197.298611	10.14	62.28
38197.309028	10.14	62.28
38197.319444	10.14	62.28
38197.329861	10.14	61.75
38197.340278	10.14	61.75
38197.350694	10.14	61.75
38197.361111	10.14	61.75
38197.371528	10.14	61.75
38197.381944	10.14	61.75
38197.392361	10.14	61.75
38197.402778	10.14	61.75
38197.413194	10.14	61.75
38197.423611	10.14	61.75
38197.434028	10.14	61.75
38197.444444	10.14	61.75
38197.454861	10.14	61.75
38197.465278	10.14	61.75
38197.475694	10.14	61.75
38197.486111	10.14	61.75
38197.496528	10.14	61.75
38197.506944	10.14	61.75
38197.517361	10.33	61.75
38197.527778	10.33	62.28
38197.538194	10.33	62.28
38197.548611	10.33	62.28
38197.559028	10.33	62.81
38197.569444	10.33	62.81
38197.579861	10.33	62.81
38197.590278	10.33	62.81
38197.600694	10.33	62.81
38197.611111	10.33	62.81
38197.621528	10.33	62.81
38197.631944	10.33	62.81
38197.642361	10.33	62.81
38197.652778	10.33	63.34
38197.663194	10.33	63.34
38197.673611	10.14	63.34
38197.684028	10.14	63.34
38197.694444	10.14	63.34
38197.704861	10.14	63.34
38197.715278	10.14	63.34
38197.725694	10.14	63.34
38197.736111	10.14	63.34
38197.746528	10.14	63.34
38197.756944	10.14	63.34
38197.767361	10.14	63.34
38197.777778	10.14	63.34
38197.788194	10.14	63.34
38197.798611	10.14	63.34
38197.809028	10.14	62.81
38197.819444	10.14	62.81
38197.829861	10.14	62.81
38197.840278	10.14	62.81
38197.850694	10.14	62.81
38197.861111	10.14	62.81
38197.871528	10.14	62.81
38197.881944	10.14	62.81
38197.892361	10.14	62.81
38197.902778	10.33	62.28
38197.913194	10.33	62.28
38197.923611	10.33	62.28
38197.934028	10.33	62.28
38197.944444	10.33	62.28
38197.954861	10.33	62.28
38197.965278	10.33	61.75
38197.975694	10.33	61.75
38197.986111	10.33	61.75
38197.996528	10.33	61.75
38198.006944	10.33	61.75
38198.017361	10.51	61.75
38198.027778	10.51	61.75
38198.038194	10.51	61.75
38198.048611	10.51	61.75
38198.059028	10.51	61.75
38198.069444	10.69	62.28
38198.079861	10.69	62.28
38198.090278	10.69	62.28
38198.100694	10.69	62.28
38198.111111	10.69	62.28
38198.121528	10.69	62.81
38198.131944	10.69	62.81
38198.142361	10.69	62.81
38198.152778	10.69	62.81
38198.163194	10.69	62.81
38198.173611	10.69	62.81
38198.184028	10.87	62.81
38198.194444	10.69	62.81
38198.204861	10.69	62.81
38198.215278	10.69	62.81
38198.225694	10.69	62.81
38198.236111	10.69	62.81
38198.246528	10.69	62.81
38198.256944	10.69	62.28
38198.267361	10.69	62.28
38198.277778	10.69	62.81
38198.288194	10.69	62.81
38198.298611	10.51	62.81
38198.309028	10.51	62.81
38198.319444	10.51	62.81
38198.329861	10.51	62.81
38198.340278	10.51	62.81
38198.350694	10.51	62.81
38198.361111	10.51	62.81
38198.371528	10.51	62.81
38198.381944	10.51	62.81
38198.392361	10.33	62.81
38198.402778	10.33	62.81
38198.413194	10.33	62.81
38198.423611	10.33	62.81
38198.434028	10.33	62.81
38198.444444	10.51	62.81
38198.454861	10.51	62.81
38198.465278	10.51	62.81
38198.475694	10.51	62.81
38198.486111	10.51	63.34
38198.496528	10.51	63.34
38198.506944	10.69	63.35
38198.517361	10.69	63.35
38198.527778	10.69	63.35
38198.538194	10.69	63.35
38198.548611	10.69	63.35
38198.559028	10.87	63.35
38198.569444	10.87	63.35
38198.579861	10.87	63.35
38198.590278	10.87	63.35
38198.600694	10.87	63.35
38198.611111	10.87	63.35
38198.621528	10.87	63.35
38198.631944	10.87	63.35
38198.642361	10.87	63.35
38198.652778	10.87	63.35
38198.663194	10.69	63.35
38198.673611	10.69	63.35
38198.684028	10.69	63.35
38198.694444	10.69	63.35
38198.704861	10.69	63.88
38198.715278	10.69	63.88
38198.725694	10.69	63.88
38198.736111	10.69	63.88
38198.746528	10.69	63.88
38198.756944	10.69	63.88
38198.767361	10.51	63.88
38198.777778	10.51	63.88
38198.788194	10.51	63.88
38198.798611	10.51	63.88
38198.809028	10.51	63.88
38198.819444	10.51	63.88
38198.829861	10.51	63.88
38198.840278	10.51	63.88
38198.850694	10.51	63.88
38198.861111	10.51	63.34
38198.871528	10.51	63.34
38198.881944	10.51	63.34
38198.892361	10.51	63.34
38198.902778	10.51	63.34
38198.913194	10.51	63.34
38198.923611	10.51	63.34
38198.934028	10.69	62.81
38198.944444	10.69	62.81
38198.954861	10.69	62.81
38198.965278	10.69	62.81
38198.975694	10.69	62.28
38198.986111	10.69	62.28
38198.996528	10.69	62.28
38199.006944	10.87	62.28
38199.017361	10.87	62.28
38199.027778	10.87	62.28
38199.038194	10.87	62.28
38199.048611	11.06	62.28
38199.059028	11.06	62.28
38199.069444	11.06	62.28
38199.079861	11.06	62.28
38199.090278	11.06	62.28
38199.100694	11.06	62.28
38199.111111	11.06	62.28
38199.121528	11.06	62.28
38199.131944	11.06	62.81
38199.142361	11.06	62.81
38199.152778	11.06	62.81
38199.163194	10.87	62.81
38199.173611	10.87	62.81
38199.184028	10.87	62.81
38199.194444	10.87	62.81
38199.204861	10.87	62.81
38199.215278	10.87	63.35
38199.225694	10.87	63.35
38199.236111	10.87	63.35
38199.246528	10.87	63.35
38199.256944	10.87	63.35
38199.267361	10.69	62.81
38199.277778	10.69	63.35
38199.288194	10.69	63.35
38199.298611	10.69	63.35
38199.309028	10.69	63.35
38199.319444	10.69	63.35
38199.329861	10.69	63.35
38199.340278	10.69	62.81
38199.350694	10.69	63.35
38199.361111	10.69	62.81
38199.371528	10.69	62.81
38199.381944	10.69	62.81
38199.392361	10.69	62.81
38199.402778	10.69	63.35
38199.413194	10.69	63.35
38199.423611	10.69	63.35
38199.434028	10.69	62.81
38199.444444	10.69	62.81
38199.454861	10.69	62.81
38199.465278	10.69	62.81
38199.475694	10.69	62.28
38199.486111	10.69	62.28
38199.496528	10.69	62.28
38199.506944	10.87	62.28
38199.517361	10.87	62.28
38199.527778	10.87	62.28
38199.538194	10.87	62.28
38199.548611	10.87	62.28
38199.559028	10.87	62.28
38199.569444	10.87	62.28
38199.579861	10.87	62.28
38199.590278	10.87	62.28
38199.600694	10.87	62.28
38199.611111	10.87	62.28
38199.621528	10.87	62.81
38199.631944	10.87	62.28
38199.642361	10.87	62.81
38199.652778	10.87	62.81
38199.663194	10.87	62.81
38199.673611	10.87	62.81
38199.684028	10.87	62.81
38199.694444	10.87	62.81
38199.704861	10.87	63.35
38199.715278	10.87	62.81
38199.725694	10.87	62.81
38199.736111	10.69	63.35
38199.746528	10.69	63.88
38199.756944	10.69	63.35
38199.767361	10.69	63.35
38199.777778	10.69	63.88
38199.788194	10.69	63.88
38199.798611	10.69	63.88
38199.809028	10.69	63.88
38199.819444	10.69	63.88
38199.829861	10.69	63.88
38199.840278	10.69	63.88
38199.850694	10.69	63.88
38199.861111	10.69	63.88
38199.871528	10.69	63.35
38199.881944	10.69	63.35
38199.892361	10.69	63.35
38199.902778	10.69	63.35
38199.913194	10.69	63.35
38199.923611	10.87	63.35
38199.934028	10.87	63.35
38199.944444	10.87	63.35
38199.954861	10.87	62.81
38199.965278	10.87	62.81
38199.975694	10.87	62.81
38199.986111	10.87	62.81
38199.996528	11.06	62.81
38200.006944	11.06	62.81
38200.017361	11.06	62.28
38200.027778	11.06	62.28
38200.038194	11.06	62.28
38200.048611	11.06	62.28
38200.059028	11.06	62.28
38200.069444	11.06	62.28
38200.079861	11.06	62.28
38200.090278	11.06	62.28
38200.100694	11.24	62.28
38200.111111	11.06	62.28
38200.121528	11.06	62.28
38200.131944	11.06	62.28
38200.142361	11.06	62.81
38200.152778	11.06	62.81
38200.163194	11.06	62.81
38200.173611	11.06	62.81
38200.184028	11.06	62.81
38200.194444	11.06	62.81
38200.204861	11.06	62.81
38200.215278	11.06	62.81
38200.225694	10.87	62.81
38200.236111	10.87	63.35
38200.246528	10.87	62.81
38200.256944	10.87	63.35
38200.267361	10.87	63.35
38200.277778	10.87	63.35
38200.288194	10.87	63.35
38200.298611	10.69	63.35
38200.309028	10.69	63.35
38200.319444	10.69	63.35
38200.329861	10.69	63.35
38200.340278	10.69	63.35
38200.350694	10.69	62.81
38200.361111	10.69	62.81
38200.371528	10.69	62.81
38200.381944	10.69	62.81
38200.392361	10.69	62.81
38200.402778	10.69	62.81
38200.413194	10.69	62.81
38200.423611	10.69	62.81
38200.434028	10.69	62.28
38200.444444	10.69	62.81
38200.454861	10.69	62.28
38200.465278	10.69	62.28
38200.475694	10.69	62.28
38200.486111	10.69	61.75
38200.496528	10.69	61.75
38200.506944	10.87	61.75
38200.517361	10.87	61.75
38200.527778	10.87	61.75
38200.538194	10.87	61.75
38200.548611	10.87	61.75
38200.559028	10.87	61.75
38200.569444	10.87	61.75
38200.579861	10.87	61.75
38200.590278	10.87	61.75
38200.600694	10.87	61.75
38200.611111	10.87	61.22
38200.621528	10.87	61.75
38200.631944	10.87	61.75
38200.642361	10.87	61.75
38200.652778	10.87	61.75
38200.663194	10.87	61.75
38200.673611	10.87	61.75
38200.684028	10.87	61.75
38200.694444	10.87	62.28
38200.704861	10.87	62.28
38200.715278	10.87	62.28
38200.725694	10.87	62.81
38200.736111	10.87	62.81
38200.746528	10.87	62.81
38200.756944	10.87	62.81
38200.767361	10.87	62.81
38200.777778	10.87	62.81
38200.788194	10.87	62.81
38200.798611	10.87	62.81
38200.809028	10.87	62.81
38200.819444	10.87	63.35
38200.829861	10.87	63.35
38200.840278	10.69	63.35
38200.850694	10.69	63.35
38200.861111	10.69	63.35
38200.871528	10.69	62.81
38200.881944	10.69	62.81
38200.892361	10.69	62.81
38200.902778	10.69	62.81
38200.913194	10.69	62.81
38200.923611	10.69	62.81
38200.934028	10.69	62.81
38200.944444	10.87	62.81
38200.954861	10.87	62.81
38200.965278	10.87	62.28
38200.975694	10.87	62.81
38200.986111	10.87	62.28
38200.996528	10.87	62.28
38201.006944	10.87	62.28
38201.017361	10.87	62.28
38201.027778	11.06	61.75
38201.038194	11.06	61.75
38201.048611	11.06	61.75
38201.059028	11.06	61.75
38201.069444	11.06	61.75
38201.079861	11.06	61.75
38201.090278	11.24	61.75
38201.100694	11.24	61.75
38201.111111	11.24	61.22
38201.121528	11.24	61.75
38201.131944	11.24	61.75
38201.142361	11.42	61.75
38201.152778	11.24	61.75
38201.163194	11.24	61.75
38201.173611	11.24	61.75
38201.184028	11.24	61.75
38201.194444	11.24	61.75
38201.204861	11.24	62.28
38201.215278	11.24	62.28
38201.225694	11.24	62.28
38201.236111	11.06	62.28
38201.246528	11.06	62.28
38201.256944	11.06	62.81
38201.267361	11.06	62.81
38201.277778	11.06	62.81
38201.288194	11.06	62.81
38201.298611	11.06	62.81
38201.309028	11.06	62.81
38201.319444	11.06	62.81
38201.329861	11.06	62.81
38201.340278	11.06	62.81
38201.350694	11.06	62.81
38201.361111	11.06	62.81
38201.371528	11.06	62.81
38201.381944	11.06	62.81
38201.392361	11.06	62.81
38201.402778	11.06	62.81
38201.413194	11.06	62.81
38201.423611	11.06	62.81
38201.434028	11.06	62.81
38201.444444	10.87	62.81
38201.454861	10.87	62.28
38201.465278	10.87	62.28
38201.475694	10.87	62.28
38201.486111	10.87	62.28
38201.496528	10.87	62.28
38201.506944	10.87	62.28
38201.517361	10.87	61.75
38201.527778	10.87	61.75
38201.538194	10.87	61.75
38201.548611	10.87	61.75
38201.559028	10.87	61.75
38201.569444	10.87	61.75
38201.579861	10.87	61.75
38201.590278	11.06	61.75
38201.600694	11.06	61.75
38201.611111	11.06	61.22
38201.621528	11.06	61.75
38201.631944	11.06	61.75
38201.642361	11.06	61.75
38201.652778	11.06	61.75
38201.663194	11.06	61.75
38201.673611	11.06	61.75
38201.684028	11.06	61.75
38201.694444	11.06	61.75
38201.704861	11.24	61.75
38201.715278	11.24	61.75
38201.725694	11.24	62.28
38201.736111	11.24	62.28
38201.746528	11.24	62.28
38201.756944	11.24	62.28
38201.767361	11.24	62.81
38201.777778	11.24	62.81
38201.788194	11.24	62.81
38201.798611	11.24	62.81
38201.809028	11.24	62.81
38201.819444	11.24	62.81
38201.829861	11.24	62.81
38201.840278	11.24	62.81
38201.850694	11.24	63.35
38201.861111	11.24	62.81
38201.871528	11.06	63.35
38201.881944	11.06	63.35
38201.892361	11.06	62.81
38201.902778	11.06	62.81
38201.913194	11.06	62.81
38201.923611	11.06	62.81
38201.934028	11.06	62.81
38201.944444	10.87	62.81
38201.954861	10.87	62.81
38201.965278	10.87	62.81
38201.975694	10.87	62.81
38201.986111	10.87	62.81
38201.996528	10.87	62.81
38202.006944	10.87	62.28
38202.017361	10.87	62.81
38202.027778	10.87	62.28
38202.038194	10.87	62.28
38202.048611	10.87	62.28
38202.059028	10.87	62.28
38202.069444	10.87	61.75
38202.079861	10.87	61.75
38202.090278	10.87	61.75
38202.100694	11.06	61.75
38202.111111	11.06	61.75
38202.121528	11.06	61.75
38202.131944	11.06	61.75
38202.142361	11.24	61.22
38202.152778	11.24	61.75
38202.163194	11.24	61.75
38202.173611	11.42	61.75
38202.184028	11.42	61.75
38202.194444	11.42	61.75
38202.204861	11.42	61.75
38202.215278	11.6	61.75
38202.225694	11.6	61.75
38202.236111	11.6	61.75
38202.246528	11.6	62.28
38202.256944	11.42	62.28
38202.267361	11.42	62.28
38202.277778	11.42	62.81
38202.288194	11.42	62.81
38202.298611	11.42	62.81
38202.309028	11.42	62.81
38202.319444	11.42	62.81
38202.329861	11.42	62.81
38202.340278	11.42	62.81
38202.350694	11.42	62.81
38202.361111	11.24	62.81
38202.371528	11.24	62.81
38202.381944	11.24	62.81
38202.392361	11.24	62.81
38202.402778	11.24	62.81
38202.413194	11.24	62.81
38202.423611	11.06	62.81
38202.434028	11.06	62.81
38202.444444	11.06	62.81
38202.454861	11.06	62.81
38202.465278	11.06	62.81
38202.475694	11.06	62.81
38202.486111	10.87	62.81
38202.496528	10.87	62.28
38202.506944	10.87	62.28
38202.517361	10.87	62.28
38202.527778	10.87	62.28
38202.538194	10.87	62.28
38202.548611	10.87	62.28
38202.559028	10.87	62.28
38202.569444	10.87	61.75
38202.579861	10.87	61.75
38202.590278	11.06	61.75
38202.600694	11.06	61.75
38202.611111	11.06	61.75
38202.621528	11.06	61.75
38202.631944	11.06	61.75
38202.642361	11.06	61.75
38202.652778	11.06	61.75
38202.663194	11.06	61.75
38202.673611	11.06	61.75
38202.684028	11.06	61.75
38202.694444	11.06	61.75
38202.704861	11.24	61.75
38202.715278	11.24	61.75
38202.725694	11.24	61.75
38202.736111	11.24	61.75
38202.746528	11.24	61.75
38202.756944	11.24	62.28
38202.767361	11.24	62.28
38202.777778	11.42	62.28
38202.788194	11.24	62.28
38202.798611	11.24	62.28
38202.809028	11.24	62.81
38202.819444	11.24	62.81
38202.829861	11.24	62.81
38202.840278	11.24	62.81
38202.850694	11.24	62.81
38202.861111	11.24	62.81
38202.871528	11.06	62.81
38202.881944	11.06	62.81
38202.892361	11.06	62.81
38202.902778	11.06	62.81
38202.913194	11.06	62.81
38202.923611	11.06	62.81
38202.934028	11.06	62.81
38202.944444	11.06	62.81
38202.954861	11.06	62.81
38202.965278	10.87	62.81
38202.975694	10.87	62.81
38202.986111	10.87	62.81
38202.996528	10.87	62.81
38203.006944	10.87	62.81
38203.017361	10.87	62.81
38203.027778	10.87	62.81
38203.038194	10.87	62.28
38203.048611	10.87	62.28
38203.059028	11.06	62.28
38203.069444	11.06	62.28
38203.079861	11.06	62.28
38203.090278	11.06	62.28
38203.100694	11.06	62.28
38203.111111	11.06	61.75
38203.121528	11.06	61.75
38203.131944	11.06	61.75
38203.142361	11.06	61.75
38203.152778	11.24	61.75
38203.163194	11.24	61.75
38203.173611	11.24	61.75
38203.184028	11.24	61.75
38203.194444	11.42	61.75
38203.204861	11.42	61.75
38203.215278	11.42	61.75
38203.225694	11.42	61.75
38203.236111	11.42	61.75
38203.246528	11.42	61.75
38203.256944	11.24	62.28
38203.267361	11.24	62.28
38203.277778	11.42	62.28
38203.288194	11.42	62.28
38203.298611	11.42	62.28
38203.309028	11.42	62.28
38203.319444	11.42	62.28
38203.329861	11.42	62.81
38203.340278	11.42	62.81
38203.350694	11.42	62.81
38203.361111	11.42	62.81
38203.371528	11.42	62.81
38203.381944	11.42	62.81
38203.392361	11.42	62.81
38203.402778	11.42	62.81
38203.413194	11.42	63.35
38203.423611	11.42	62.81
38203.434028	11.42	62.81
38203.444444	11.42	62.81
38203.454861	11.42	62.81
38203.465278	11.42	62.81
38203.475694	11.42	62.81
38203.486111	11.42	62.81
38203.496528	11.24	62.81
38203.506944	11.24	62.28
38203.517361	11.24	62.81
38203.527778	11.24	62.28
38203.538194	11.24	62.81
38203.548611	11.24	62.81
38203.559028	11.24	62.28
38203.569444	11.24	62.28
38203.579861	11.24	61.75
38203.590278	11.24	61.75
38203.600694	11.24	62.28
38203.611111	11.24	62.28
38203.621528	11.24	61.22
38203.631944	11.24	61.75
38203.642361	11.24	61.75
38203.652778	11.24	61.75
38203.663194	11.24	62.28
38203.673611	11.24	61.75
38203.684028	11.24	61.75
38203.694444	11.24	61.75
38203.704861	11.24	62.28
38203.715278	11.24	61.75
38203.725694	11.24	61.75
38203.736111	11.24	62.28
38203.746528	11.42	61.75
38203.756944	11.42	62.28
38203.767361	11.42	61.75
38203.777778	11.42	61.75
38203.788194	11.42	61.75
38203.798611	11.42	62.28
38203.809028	11.42	62.28
38203.819444	11.42	62.28
38203.829861	11.42	62.81
38203.840278	11.42	61.75
38203.850694	11.42	62.28
38203.861111	11.42	62.81
38203.871528	11.42	62.81
38203.881944	11.42	62.81
38203.892361	11.42	62.28
38203.902778	11.42	62.81
38203.913194	11.42	62.28
38203.923611	11.42	63.35
38203.934028	11.42	62.81
38203.944444	11.42	62.81
38203.954861	11.42	62.81
38203.965278	11.42	62.81
38203.975694	11.42	63.35
38203.986111	11.42	62.81
38203.996528	11.42	62.81
38204.006944	11.24	62.81
38204.017361	11.24	62.81
38204.027778	11.24	62.81
38204.038194	11.24	62.28
38204.048611	11.24	62.81
38204.059028	11.24	62.28
38204.069444	11.24	62.28
38204.079861	11.24	62.81
38204.090278	11.24	62.28
38204.100694	11.24	62.28
38204.111111	11.24	62.28
38204.121528	11.24	62.28
38204.131944	11.24	61.75
38204.142361	11.24	61.75
38204.152778	11.24	61.75
38204.163194	11.24	61.75
38204.173611	11.24	61.75
38204.184028	11.24	61.75
38204.194444	11.24	61.75
38204.204861	11.24	61.75
38204.215278	11.42	61.22
38204.225694	11.42	61.75
38204.236111	11.42	61.22
38204.246528	11.42	61.22
38204.256944	11.42	61.75
38204.267361	11.42	61.22
38204.277778	11.6	61.75
38204.288194	11.6	61.75
38204.298611	11.6	61.75
38204.309028	11.6	61.75
38204.319444	11.6	61.75
38204.329861	11.6	61.75
38204.340278	11.6	61.75
38204.350694	11.6	62.28
38204.361111	11.6	61.75
38204.371528	11.6	62.28
38204.381944	11.6	62.28
38204.392361	11.6	62.28
38204.402778	11.6	62.28
38204.413194	11.6	62.28
38204.423611	11.6	62.82
38204.434028	11.6	62.82
38204.444444	11.6	62.82
38204.454861	11.6	62.82
38204.465278	11.6	62.82
38204.475694	11.6	62.82
38204.486111	11.6	62.82
38204.496528	11.6	62.82
38204.506944	11.6	62.82
38204.517361	11.6	62.28
38204.527778	11.6	62.28
38204.538194	11.6	62.28
38204.548611	11.42	62.28
38204.559028	11.42	62.28
38204.569444	11.42	62.28
38204.579861	11.42	62.28
38204.590278	11.42	62.28
38204.600694	11.42	61.75
38204.611111	11.42	61.75
38204.621528	11.42	61.75
38204.631944	11.42	61.75
38204.642361	11.42	61.75
38204.652778	11.42	61.75
38204.663194	11.42	61.75
38204.673611	11.6	61.75
38204.684028	11.6	61.75
38204.694444	11.6	61.21
38204.704861	11.6	61.21
38204.715278	11.6	61.21
38204.725694	11.6	61.21
38204.736111	11.6	61.21
38204.746528	11.6	61.21
38204.756944	11.6	61.21
38204.767361	11.6	61.21
38204.777778	11.6	61.21
38204.788194	11.6	61.21
38204.798611	11.78	61.21
38204.809028	11.78	61.75
38204.819444	11.78	61.75
38204.829861	11.78	61.21
38204.840278	11.78	61.75
38204.850694	11.78	61.75
38204.861111	11.78	61.75
38204.871528	11.78	61.75
38204.881944	11.78	61.75
38204.892361	11.78	61.75
38204.902778	11.78	61.75
38204.913194	11.78	61.75
38204.923611	11.78	61.75
38204.934028	11.78	62.28
38204.944444	11.78	62.28
38204.954861	11.78	62.28
38204.965278	11.78	62.28
38204.975694	11.78	62.28
38204.986111	11.78	62.28
38204.996528	11.78	62.28
38205.006944	11.78	62.28
38205.017361	11.78	62.28
38205.027778	11.78	62.28
38205.038194	11.78	61.75
38205.048611	11.78	61.75
38205.059028	11.78	61.75
38205.069444	11.78	61.75
38205.079861	11.78	61.75
38205.090278	11.78	61.75
38205.100694	11.78	61.75
38205.111111	11.78	61.75
38205.121528	11.78	61.75
38205.131944	11.78	61.75
38205.142361	11.78	61.21
38205.152778	11.78	61.75
38205.163194	11.78	61.75
38205.173611	11.78	61.21
38205.184028	11.78	61.21
38205.194444	11.78	61.21
38205.204861	11.78	61.21
